stock_name,institution,q_content,a_content,sentiment_score,research_count,short_avg,long_avg,density_ratio,institution_quality,quality_weighted_score,rolling_sentiment_5,density_ratio_norm,rolling_sentiment_norm,quality_norm,IRSF_score,IRSF_score_norm,ts_code
股票716,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.031582433218263706,3,2.0,2.0,1.0,0.0,0.0,-0.17266120746215077,1.0,1.2101015795590457,0.6832981677264592,0.9890300821415562,1.003529975114012,000001.SZ
股票713,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.41404939797651763,1,1.0,1.0,1.0,1.0,-0.41404939797651763,-0.17113202535741,1.0,-0.8937007816594704,-1.1547005383792515,-0.40389047417756363,-1.3344906856280765,000001.SZ
股票822,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.24272789889387436,3,2.0,2.0,1.0,0.11851851851851852,-0.02876775098001474,0.054636889692589286,1.0,0.614969402177068,-0.22550381570619987,0.4783366161589673,0.14632970668769835,000001.SZ
股票605,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.16326413065461287,2,2.875,2.875,1.0,0.7037037037037037,-0.11488957342361647,0.058029814610900156,1.0,-1.6610892783886138,-0.5974573489607893,-0.5436729160436824,-1.5691158662310483,000001.SZ
股票358,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.45958068260497764,2,2.0,2.0,1.0,1.0,-0.45958068260497764,-0.32917624219304004,1.0,-0.8515821920418638,-1.6705357393472469,-0.5417935986209196,-1.5659614272053777,000001.SZ
股票708,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.2535596852603016,1,1.5,1.5,1.0,0.0,-0.0,-0.1560635686227178,1.0,-1.0182514589183538,0.045963904285612284,-0.09351141228165788,-0.8135186487934627,000001.SZ
股票588,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.3364903709714354,2,3.0,3.0,1.0,0.11851851851851852,0.03988034026328124,0.16795252797068966,1.0,-0.5875844577873282,0.03397902564432445,0.07515992457836604,-0.5304033852095597,000001.SZ
股票137,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.15310167956157983,2,1.25,1.25,1.0,0.7037037037037037,-0.10773821895074136,0.0740817488012894,1.0,0.41261863956297556,-0.5598753043646392,0.2970848645157985,-0.15790181478346302,000001.SZ
股票672,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.39992290231316563,2,2.0,2.0,1.0,0.7037037037037037,-0.28142722755370914,-0.12737097836334627,1.0,-1.1911851762567678,-0.9823295122761496,-0.471172924185552,-1.5483197472028019,000001.SZ
股票114,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.04749734504544445,1,1.8,1.8,1.0,0.7037037037037037,-0.03342405762457202,-0.2762346888239707,1.0,1.164841098999399,0.8849888071448782,1.0314330817432231,0.9610973291371129,000001.SZ
股票197,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.12234379624330882,2,1.8571428571428572,1.8571428571428572,1.0,1.0,0.12234379624330882,0.2326224094696812,1.0,0.8419601687681166,0.10053585344334053,0.6669448235402489,0.3523861595750161,000001.SZ
股票104,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.3070136436999621,2,2.0,2.0,1.0,1.0,0.3070136436999621,0.006996319888413582,1.0,-0.5180135162153701,1.4527888075655695,0.5286312357835228,0.1213964805526497,000001.SZ
股票871,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.3208219886752973,2,1.75,1.75,1.0,1.0,0.3208219886752973,-0.035206401708314926,1.0,0.697458990808635,1.933495219557365,1.1590321621906634,1.1741933171317562,000001.SZ
股票373,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.19101184841213348,3,2.0,2.0,1.0,1.0,0.19101184841213348,0.14045360701665394,1.0,-0.2077943226570394,0.3374194944926274,0.3181081192849724,-0.2301862373529787,000001.SZ
股票876,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.22021887700808063,1,2.4285714285714284,2.4285714285714284,1.0,0.7037037037037037,-0.15496883937605674,-0.08913478354847634,1.0,-1.475451094803119,-1.1219905130783114,-0.6267775918447411,-1.808186278177306,000001.SZ
股票75,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.4916618081854335,3,1.5,1.5,1.0,0.0,-0.0,-0.25126447106441585,1.0,-0.960081613311764,0.5,0.06596735467529438,-0.6512722291940899,000001.SZ
股票703,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.21287146722955952,2,1.7142857142857142,1.7142857142857142,1.0,0.11851851851851852,0.02522921093091076,-0.16054040232432581,1.0,1.8124593564620677,0.9440431822581674,1.3081966972622774,1.423304547897564,000001.SZ
股票58,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.05869532254041898,2,1.75,1.75,1.0,1.0,0.05869532254041898,-0.060631479207963676,1.0,1.8019329539690288,0.966771896397161,1.31080475050676,1.4276601097160881,000001.SZ
股票18,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.4366714718168706,3,2.125,2.125,1.0,0.11851851851851852,0.051753655919036516,-0.14749454529055672,1.0,0.9446983432522789,0.9364733331379066,0.9588213372422836,0.8398325725245763,000001.SZ
股票899,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3287093855669363,1,2.111111111111111,2.111111111111111,1.0,1.0,-0.3287093855669363,0.18901211905967116,1.0,0.9216821939225415,-1.5065828263777201,0.21669802965570062,-0.39954547698383536,000001.SZ
股票935,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.001936022781118929,2,2.0,2.0,1.0,0.7037037037037037,-0.0013623864015281353,0.06566055530339883,1.0,0.0998530457668739,0.02100226633011408,0.34624189820578377,-0.18320160866968135,000001.SZ
股票901,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.3914755593247148,2,1.875,1.875,1.0,0.0,0.0,0.24718109793726556,1.0,0.9568438128153411,-0.5909895252337944,0.5054406675559981,0.08266722771420826,000001.SZ
股票264,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.012772896013553692,3,1.8,1.8,1.0,0.11851851851851852,-0.0015138247127174747,-0.20356615605424344,1.0,-0.6071163213124405,0.4410736752400501,0.18947557404703877,-0.4450081562854909,000001.SZ
股票127,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.35109710984852016,1,2.125,2.125,1.0,1.0,-0.35109710984852016,0.003436482006926478,1.0,-0.0360170302936683,-1.6612951202844177,-0.2127953482027926,-1.116818010382788,000001.SZ
股票632,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.2534421021877741,3,2.125,2.125,1.0,0.7037037037037037,-0.17834814598398918,0.00637075865267811,1.0,-0.2844340069000941,-1.1144156546790287,-0.14809829916374628,-1.6288790809523086,000001.SZ
股票81,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.13373888740015594,3,2.5833333333333335,2.5833333333333335,1.0,0.0,-0.0,-0.06192931994543589,1.0,0.7437076610049349,0.12277763870902839,0.6343163560146825,0.3529002906152202,000001.SZ
股票652,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3941782336349964,3,2.272727272727273,2.272727272727273,1.0,0.11851851851851852,-0.04671742028266624,0.04275183206282107,1.0,-0.22751218735422396,-0.19846892885660836,0.1494544464013279,-0.8752072405652328,000001.SZ
股票38,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.43836343608399353,3,2.6153846153846154,2.6153846153846154,1.0,0.0,-0.0,-0.11596148628080236,1.0,0.2589893517746057,0.11829787337815055,0.43908510272328743,-0.14160127309836926,000001.SZ
股票144,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.4484177685840428,2,1.5714285714285714,1.5714285714285714,1.0,1.0,0.4484177685840428,0.018418167590067556,1.0,-0.15067367096024376,1.2835924013837838,0.6248082520310376,0.32881719834081824,000001.SZ
股票158,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.2989732438150846,1,1.4285714285714286,1.4285714285714286,1.0,0.0,0.0,0.20075435129153849,1.0,1.2372450727051334,-0.3740318479339812,0.682688474701859,0.47542210988175876,000001.SZ
股票738,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.21737479766016687,3,2.2,2.2,1.0,0.0,0.0,0.1994701869058221,1.0,0.9029092239024462,0.023203834348657908,0.6681248398655758,0.43853385516596954,000001.SZ
股票119,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.4056248622650618,1,2.8181818181818183,2.8181818181818183,1.0,0.11851851851851852,0.04807405774993325,0.006040107479978451,1.0,1.283316723847398,0.8154011466538634,1.0579470335351182,1.4259151329582724,000001.SZ
股票613,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.29236102251821694,1,1.5714285714285714,1.5714285714285714,1.0,0.7037037037037037,-0.20573553436467118,-0.1292912749976012,1.0,0.19500378241863958,-0.3246852088293633,0.2805959503186468,-0.5430387088288017,000001.SZ
股票394,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.43794415111264196,1,1.0,1.0,1.0,0.7037037037037037,0.3081829211533406,-0.01673154891973294,1.0,-0.14980681019216846,1.1112913809727354,0.5734646902149532,0.19876900586835738,000001.SZ
股票80,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.2355770581066553,2,1.25,1.25,1.0,0.7037037037037037,0.16577644829727595,0.15346160499791398,1.0,0.8272282894525823,0.4780731824856312,0.7743132705267224,0.7074987064639019,000001.SZ
股票615,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.2577858820549914,3,1.8888888888888888,1.8888888888888888,1.0,0.11851851851851852,-0.03055240083614713,-0.09817032395096219,1.0,1.2780352228580627,0.48902811411643354,0.9579225233781552,1.172562886079652,000001.SZ
股票529,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.003555835994797807,2,1.5,1.5,1.0,1.0,-0.003555835994797807,-0.08700092301414758,1.0,0.7071067811865475,0.7071067811865476,0.7949747468305832,0.7598321938981127,000001.SZ
股票16,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.16847491391410208,3,2.142857142857143,2.142857142857143,1.0,0.11851851851851852,0.01996739720463432,-0.07839570318026115,1.0,-0.7462190135068689,0.32587845630463885,0.09927593148864404,-1.0023044838130255,000001.SZ
股票772,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.04535039281675579,2,1.6666666666666667,1.6666666666666667,1.0,0.0,-0.0,-0.07311741294835032,1.0,0.7041698377518912,0.6032058908859828,0.7626297023665514,0.6779053773859212,000001.SZ
股票439,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3716185860383735,2,2.0,2.0,1.0,0.11851851851851852,-0.04404368427121464,-0.08223814887079287,1.0,-1.4883523295880015,-0.48662875708892034,-0.44132955896187676,-2.3716050229071786,000001.SZ
股票460,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.30106497866683624,2,2.111111111111111,2.111111111111111,1.0,0.7037037037037037,0.2118605405433292,-0.011045325061691758,1.0,-0.14657026045824648,0.8776080120934302,0.5046542994447305,0.024479053506933905,000001.SZ
股票184,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.20085453959323096,4,2.375,2.375,1.0,0.0,-0.0,-0.11292715770098027,1.0,-0.8838369271784926,0.21667180858317237,0.011466771703554632,-0.22247316205508486,000001.SZ
股票883,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3987623888636219,1,1.3333333333333333,1.3333333333333333,1.0,0.7037037037037037,-0.28061056994106726,-0.10533070241313384,1.0,-0.2777922442926377,-1.0461060886747708,-0.12494872431948634,-0.4973400008146785,000001.SZ
股票578,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.4014109391686461,2,2.0,2.0,1.0,0.7037037037037037,-0.2824743646001584,0.03208069777959392,1.0,-0.7089162058241807,-0.9208405687106014,-0.2598186529428527,-0.7690926389326772,000001.SZ
股票891,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.01927536907550731,2,1.2,1.2,1.0,0.7037037037037037,0.013564148608690329,-0.009530165320684892,1.0,-0.10400581641329212,0.08419288758342022,0.2836555397097092,0.32596648291811925,000001.SZ
股票969,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.05212008462983864,3,2.0,2.0,1.0,1.0,0.05212008462983864,-0.04180803855380308,1.0,0.9337543415405848,0.9628042942232159,0.9623430248831987,1.693470094999162,000001.SZ
股票868,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.45105002379691006,1,1.3333333333333333,1.3333333333333333,1.0,1.0,0.45105002379691006,-0.12706047659154882,1.0,-0.6252987529118897,1.2979948560429617,0.4392789556481326,0.6395358179498142,000001.SZ
股票909,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.18441660986370556,2,1.4,1.4,1.0,0.11851851851851852,-0.021856783391253992,0.08588596202559007,1.0,0.18871499955484192,-0.8630105402261106,0.11658283775410361,-0.010672291769212484,000001.SZ
股票379,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.17579314247143107,1,1.875,1.875,1.0,0.7037037037037037,-0.1237062854428589,-0.10030795278967164,1.0,0.779192861842187,-0.5493435960029297,0.4468740659359958,0.6548393869410001,000001.SZ
股票176,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.11197997487479683,1,2.3636363636363638,2.3636363636363638,1.0,0.11851851851851852,0.013271700725901846,0.026629980579666323,1.0,0.34712379449031844,0.2729081683259561,0.5207219682939142,0.8036372879266747,000001.SZ
股票934,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.47793031117329,1,2.6666666666666665,2.6666666666666665,1.0,1.0,-0.47793031117329,-0.09889668962774537,1.0,-2.124605356661592,-1.6827252278714353,-1.0546597110260674,-2.370636857301847,000001.SZ
股票501,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.48151462262211797,1,1.6666666666666667,1.6666666666666667,1.0,0.11851851851851852,-0.05706839971817695,-0.376504916754709,1.0,-1.5838498483633447,0.6135576273162706,-0.14947265115045674,-0.5467538462979062,000001.SZ
股票152,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.2953667426711921,2,1.625,1.625,1.0,1.0,-0.2953667426711921,-0.048367052014584244,1.0,-0.472574801163293,-0.9816519534416229,-0.18352550649780408,-0.6153677572753085,000001.SZ
股票256,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.43995269209670873,1,1.875,1.875,1.0,0.11851851851851852,-0.05214254128553585,-0.23471595271888362,1.0,0.5488439095501032,0.3596710045068089,0.6274388651720839,1.0186637104540806,000001.SZ
股票239,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.33009606807852143,1,1.875,1.875,1.0,0.11851851851851852,-0.03912249695745439,-0.11104511360587324,1.0,-1.3203400297860801,-0.2596307114503109,-0.3060252253495253,-0.8621953644851554,000001.SZ
股票592,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.10265876785245964,2,1.7777777777777777,1.7777777777777777,1.0,0.0,0.0,-0.04214374615566376,1.0,0.5714878246746031,-0.10104926270927914,0.49828035105705754,0.7584191377430204,000001.SZ
股票470,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.08071197124483198,1,1.6666666666666667,1.6666666666666667,1.0,0.0,0.0,-0.16791356899930732,1.0,1.5876197477713543,0.8875627481181013,1.2013167235439721,1.2209165383653573,000001.SZ
股票225,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.09832137276217656,3,1.5,1.5,1.0,0.0,0.0,-0.047379502983595057,1.0,-0.3025308173055169,0.027971632392953555,0.1873791627956793,-0.4806539793149278,000001.SZ
股票619,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.0987566785536359,2,1.8888888888888888,1.8888888888888888,1.0,0.0,-0.0,-0.23026366199002418,1.0,0.5533622717543374,0.6269824644574575,0.7094396480389722,0.3954578884417637,000001.SZ
股票904,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.469323939253974,1,1.5,1.5,1.0,0.0,0.0,0.015451896327725034,1.0,0.18558458043700482,-0.12675409103156027,0.33620760486533385,-0.230892949620833,000001.SZ
股票635,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.495634296868385,1,1.6666666666666667,1.6666666666666667,1.0,0.11851851851851852,-0.0587418425918086,-0.3362521309698446,1.0,-1.0973969697523915,0.12251441466480664,-0.10220446350151469,-0.966627652631261,000001.SZ
股票287,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.005695334714526545,2,1.3333333333333333,1.3333333333333333,1.0,1.0,0.005695334714526545,-0.06323885719364322,1.0,1.3140752095276613,0.7432478771423154,1.0486044469537592,0.9646377322602043,000001.SZ
股票551,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.4726983489904284,1,1.75,1.75,1.0,0.11851851851851852,0.05602350802849522,0.15949975705100602,1.0,1.804921914852451,1.129539565249476,1.360830635515823,1.488609718180924,000001.SZ
股票446,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3545624903960982,1,2.0,2.0,1.0,0.7037037037037037,-0.2495069376861432,-0.1483726492670457,1.0,-1.2490359396919972,-0.7923862259953905,-0.43733024367541606,-1.5290292928640912,000001.SZ
股票712,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.33780515052225757,2,1.8888888888888888,1.8888888888888888,1.0,0.11851851851851852,-0.04003616598782312,-0.11242734278319752,1.0,-1.1474052046963252,-0.2501780657120993,-0.2340155015921599,-1.1878304021914514,000001.SZ
股票817,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.11171020282871191,2,2.3333333333333335,2.3333333333333335,1.0,0.11851851851851852,0.013239727742662154,0.1935359509049847,1.0,1.2197005106238235,-0.23634899153744024,0.7169755067882974,0.40810442168962113,000001.SZ
股票811,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.33414194825839283,2,1.4285714285714286,1.4285714285714286,1.0,0.0,0.0,0.00812474339566358,1.0,1.4790760648040355,0.35141936188999723,0.9970562344886132,0.8781305133096814,000001.SZ
股票807,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.16509979731417768,2,2.3,2.3,1.0,0.11851851851851852,-0.01956738338538402,0.17520110734128735,1.0,0.9818347748887039,-0.3970404957753257,0.5736217612228839,0.16753092239728895,000001.SZ
股票854,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.05930605456404581,1,1.0,1.0,1.0,1.0,-0.05930605456404581,0.13862528311866726,1.0,-0.5570899835750146,-0.9191272890312955,-0.1985741801393945,-1.1283534580222767,000001.SZ
股票525,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.06042162945829632,1,1.2,1.2,1.0,0.7037037037037037,0.042518924433615934,0.2912210568838798,1.0,-0.4213663973609324,-0.41928653081707384,0.00566748181050486,-0.7703252550288433,000001.SZ
股票729,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.0690398730025309,1,2.1666666666666665,2.1666666666666665,1.0,0.7037037037037037,-0.048583614335114336,-0.05869473856137055,1.0,-0.9233941213226822,-0.19973502757952274,-0.1292781568029297,-1.0312964820512902,000001.SZ
股票420,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.09649048062336552,1,2.0,2.0,1.0,0.7037037037037037,0.06790070858681277,0.015081631675879281,1.0,0.07782157386408078,0.18695614148034095,0.3872154719897346,-0.03245000253358354,000001.SZ
股票331,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.4594988959697941,1,1.1666666666666667,1.1666666666666667,1.0,0.7037037037037037,-0.32335107494170695,-0.18754289428281024,1.0,-1.226668426814398,-1.0351213007693718,-0.5012037609565707,-1.7505630124434592,000001.SZ
股票2,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.3327080554491655,2,1.5714285714285714,1.5714285714285714,1.0,0.7037037037037037,0.23412789087163496,-0.007954500638559802,1.0,-0.013897873765514032,0.9557884759165908,0.5811773932687716,0.3426527507819445,000001.SZ
股票407,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.13997765941061924,2,1.625,1.625,1.0,1.0,-0.13997765941061924,0.058064597025296295,1.0,0.3214073381683948,-0.7070070815671914,0.21646081079720048,-0.362672260244856,000001.SZ
股票357,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3870324920350894,2,3.076923076923077,3.076923076923077,1.0,0.7037037037037037,-0.2723561980987666,0.14219502352772678,1.0,0.6773050267875724,-1.3756781618745575,0.15821856215266178,-0.47530688296765744,000001.SZ
股票556,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.4334627866933667,2,3.1666666666666665,3.1666666666666665,1.0,1.0,0.4334627866933667,0.31382938718096787,1.0,1.353427801357507,1.4217657194624107,1.267900836381726,1.6707064872027775,000001.SZ
股票212,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.16100991608888038,3,2.3636363636363638,2.3636363636363638,1.0,0.11851851851851852,-0.019082656721645084,0.04371311619028029,1.0,0.09319857378669542,-0.37480896370815864,0.22483674040223056,-0.3464740588880859,000001.SZ
股票83,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.03866545858932102,1,1.7777777777777777,1.7777777777777777,1.0,0.0,0.0,0.28788386213050376,1.0,1.3633039656813468,-0.5495407123819329,0.6804593725579589,0.5346540649595551,000001.SZ
股票794,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.1551594417952673,2,1.7142857142857142,1.7142857142857142,1.0,0.11851851851851852,-0.018389267175735385,-0.13555698761156312,1.0,1.4076813867166686,0.7064666759856271,1.0750125574823557,1.2976800497436483,000001.SZ
股票370,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.48293118277104685,1,1.4,1.4,1.0,0.11851851851851852,0.05723628832842037,0.13362997352801476,1.0,-0.33760003176305353,0.24425407120253675,0.23823620865553957,-0.3205608414811008,000001.SZ
股票261,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.09281681852830026,1,1.375,1.375,1.0,0.7037037037037037,-0.06531553896435945,0.14071787283066614,1.0,0.7856613537969708,-1.0195120542129352,0.3084109252549078,-0.18485003166863467,000001.SZ
股票74,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.46904238091874506,2,1.8,1.8,1.0,0.7037037037037037,0.3300668606465243,0.07258255720187183,1.0,1.5763045445628894,1.6600537602311665,1.4285379458945058,1.9813624224788942,000001.SZ
股票303,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.37713020897216154,1,1.5,1.5,1.0,0.0,-0.0,-0.16807806845912646,1.0,-0.09523745902340168,0.43536916399867326,0.3925157655902413,-0.0221997703755377,000001.SZ
股票642,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.41023807472045815,2,1.4285714285714286,1.4285714285714286,1.0,0.7037037037037037,0.28868605258106317,0.051320276908919826,1.0,0.1205370211778086,0.755218647239207,0.5747804026428855,0.3302816174126711,000001.SZ
股票304,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.17498522265105654,3,1.625,1.625,1.0,0.11851851851851852,-0.02073898935123633,0.036053458978297856,1.0,1.3627518085672954,-0.9470546879963072,0.560984317028026,0.30360138211191945,000001.SZ
股票290,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3585927349199898,1,1.8888888888888888,1.8888888888888888,1.0,0.11851851851851852,-0.04249987969422101,-0.15097696573071367,1.0,-1.5885915921079714,-0.43106577635351134,-0.46475636974924206,-1.6800774413432995,000001.SZ
股票873,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.004363890738550591,2,2.6,2.6,1.0,0.7037037037037037,0.0030708860752763417,-0.007625611078305394,1.0,-1.180164601101609,0.1610285874260496,-0.12375726421282872,-1.020619633741838,000001.SZ
股票497,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.11542593138392176,2,1.5714285714285714,1.5714285714285714,1.0,0.7037037037037037,0.08122565541831532,0.02612571935651096,1.0,0.27347392135585447,0.3524167254955754,0.5151145861910144,0.21489395842099512,000001.SZ
股票954,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.29591800920178735,2,1.7777777777777777,1.7777777777777777,1.0,0.0,0.0,0.25904843952390866,1.0,1.6807439389789192,0.3835486263034391,1.0873621634825994,1.3215629396557829,000001.SZ
股票259,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.24283276965606504,4,1.875,1.875,1.0,0.7037037037037037,-0.17088231938760132,0.05402016078465508,1.0,0.5350688444140631,-1.133695677619768,0.17391883447969486,-0.4274024864477879,000001.SZ
股票526,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.34288951380215194,2,2.75,2.75,1.0,0.11851851851851852,-0.04063875719136616,-0.06156224275240878,1.0,0.7345997559160292,0.2860309754613571,0.6796491950048188,0.4590308465412073,000001.SZ
股票371,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.09372898469644586,2,1.5,1.5,1.0,1.0,-0.09372898469644586,0.03776435227643895,1.0,0.054679255943038615,-0.3069925395881481,0.229773940500771,-0.3295008541564109,000001.SZ
股票575,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.29008881913334095,2,2.6923076923076925,2.6923076923076925,1.0,1.0,0.29008881913334095,0.06299228664761809,1.0,1.4498686041849884,1.8442995215377973,1.4332372981353347,1.7799039166594728,000001.SZ
股票488,中金公司,公司发展前景如何?,公司发展良好，业绩稳定增长,0.43130710843343967,3,1.4285714285714286,1.4285714285714286,1.0,1.0,0.43130710843343967,-0.1195321141358674,1.0,-0.82775051475219,1.1231321769057958,0.3058394471708627,-0.1961748649216468,000001.SZ
股票316,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.3642695681533584,3,1.625,1.625,1.0,0.0,-0.0,-0.12957354278466396,1.0,-0.7802067055663874,-0.17793260517060955,-0.06546246377773787,-0.8469848936602719,000001.SZ
股票451,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,0.021408398410599716,4,2.3076923076923075,2.3076923076923075,1.0,0.11851851851851852,0.002537291663478485,-0.1106288592267394,1.0,-1.0710223581019382,0.041629614944173374,-0.11592005875752333,-0.9354258843219705,000001.SZ
股票234,某机构,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.42788943212011143,4,2.533333333333333,2.533333333333333,1.0,0.11851851851851852,-0.0507128215846058,-0.13866538566418465,1.0,-1.3702073834746777,-0.2639627999779107,-0.32727179338324436,-1.3058786733590968,000001.SZ
股票147,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.17637221202611575,4,2.4285714285714284,2.4285714285714284,1.0,0.7037037037037037,0.12411377883319256,-0.009612539708128986,1.0,-0.5203927733933886,0.6971065932751817,0.300974868625199,-0.20470139389914763,000001.SZ
股票244,中信证券,公司发展前景如何?,公司发展良好，业绩稳定增长,0.09121137465408535,1,1.0,1.0,1.0,0.0,0.0,0.04238529483011869,1.0,0.7021022751652229,-0.07993886951217585,0.5568592492124365,0.2438072621923055,000001.SZ
股票846,华泰证券,公司发展前景如何?,公司发展良好，业绩稳定增长,-0.09951449230232934,2,2.3333333333333335,2.3333333333333335,1.0,0.7037037037037037,-0.07002871680534287,-0.08584003801150977,1.0,-1.0136433963769764,-0.641557455383279,-0.2979245951657743,-1.254439533532117,000001.SZ
